overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,vote,style,image
5.0,True,"06 14, 2015",A217GVIPQ74BG6,B002TDIEEK,Carlos Rodriguez,Good,Five Stars,1434240000,,{'Platform:': ' PlayStation 3'},
5.0,True,"12 26, 2012",A2YJHBYTMV8K42,B006ZPAYD2,Darryl Anderson,"I am 23 and I must say, this game is seriously fun. Cmon what game do you know of where you can play as batman superman flash and all the villians on the same team to save the universe? This is the type of game you play when you don't feel like playing anything serious.",FUNNNNNNN,1356480000,,{'Format:': ' Video Game'},
5.0,True,"01 5, 2015",A37EDPYOLGBTT4,B00CAY50CW,Juan Carlos Mora Herrera,Perfect no problem at all!,Perfect!,1420416000,,"{'Edition:': ' Standard', 'Platform:': ' Nintendo WiiU'}",
5.0,False,"02 12, 2014",A1G0VFQ9198IUF,B00432O50W,al,real fun but can be challenging at areas the weapons are one of a kind.  the story is that you go to hell to ave your love from this evil lord.,shadows of the damned,1392163200,,{'Platform:': ' PlayStation 3'},
5.0,True,"11 29, 2012",AX30VAOIQPCGQ,B005T5OBWY,Pan,I love the game and the package is great. Altough this game is a little bit annoying in its instruction but generally very good.,Great game,1354147200,,,
5.0,True,"07 7, 2016",AAIVOIDSFUXKT,B007VH2WPQ,LEO,great,Five Stars,1467849600,,,
5.0,True,"08 5, 2015",AYYBNZ6K9HZG4,B00HKCKA0G,John Chladek,I bought these for my son..I owned a pair now for 5 years and they still work like the they i bought them,I owned a pair now for 5 years and they still work like the they i bought,1438732800,,{'Color:': ' Black'},
5.0,False,"04 28, 2015",A2YXQMZ32BY8XH,B00RNDC5DM,IAMM3Z,"The first thing you should know when buying these gaming headphones is that unless you are PC gaming you will need to buy an adapter/cable to use the microphone. I bought StarTech Headset adapter for headsets with separate headphone / microphone plugs  3.5mm 4 position to 2x 3 position 3.5mm M/F. (Pictures posted of the adapter are in my full review so you can make sure you buy the right kind) Which successfully bridges the two microphone and audio cords on the gaming headphones so that you can plug them into your device. I successfully tested this combo on our PS4, Xbox360, WiiU, Iphone, Ipod, and a Kyocera Android phone.

If you don't intend to use the microphone the Arrow is perfect because the microphone pieces slides in to the earpiece; out of sight out of mind. You don't have to plug in the microphone for the audio cable to work.

The Sentey Arrow headphones are a tad more comfortable than the Sentey Flow headphones because the earpiece fully covers your ear instead of resting on top of your ear. This reduces pressure to your ears, especially if you wear glasses as the earpieces on the Arrow headphones don't compress on your glasses.

The cord length is very versatile. Its long enough for PC use so that you can plug it in and still move around. Its also not so long that you have way too much cord sitting in your lap if you have it plugged in to a controller or cellphone. Its designed with a longer cord so some excess cord is expected for controller or cellphone applications. The cord itself is braided so it won't pinch & short out. Unlike the Sentey Audio Cable Stereo 3.5mm I reviewed, this cord is insulated and the noise from movement doesn't transfer through the cable or headset.

TL;DR

Pros:
Mic can be folded into the ear piece
Very comfortable for long periods of time
Braided cable which is durable
Good sound quality w/ inline adjustable volume control
Option to turn the chat function off entirely
Great noise cancelling

Cons:
Console or phone applications require an adapter that is not supplied by Sentey
Cable is designed for PC gaming some users might find it too long (I dont)

Ratings (Out of five stars):

Comfort: *5*
Audio Quality (input and output): *5*
Durability: *5*
Noise Cancelling: *5*
Value: *5*

Overall rating:  25 out of 25 stars / 5 Star Average

I hope you enjoyed this review if you found it helpful please let me know. If you have any questions about something I didn't discuss please leave a comment. I check my Amazon often and will be happy to follow up with any questions.

I received this product complimentary from Sentey for testing purposes all opinions expressed are my own.",Console Gaming Requires An Adapter,1430179200,,,"['https://images-na.ssl-images-amazon.com/images/I/51rYcvQBIjL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61kj4pQGGzL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61rNsn57kxL._SY88.jpg']"
5.0,False,"06 7, 2017",A2CBX6CZADLA7Y,B014JNM8GM,Ryan Gioia,"Super Mario Bros 3 is probably the pinnacle of NES titles, and it's aged incredibly well.  As a port, this is about as accurate as you can get, with the game itself untouched.  The only thing missing is that there's no simultaneous 2-player 'battle mode' possible since it's restricted to a single 3DS, but you can still do the 2 player pass-the-controller type of play to progress through the game.

With the usual Virtual Console enhancements of adding save-states and the ability to suspend the game to play later at any time, it's added a lot of modern convenience to a true classic NES title.

As for the game itself, Mario Bros 3 expands on the original Super Mario Bros formula with a huge variety of new worlds, enemies, powerups, and boss fights.  With an art style that's aged incredibly well for 8-bit pixel gaming, Super Mario Bros 3 still manages to feel like a fresh experience even today.  There's tons of levels to explore, every world has a unique look and gimmick, and you can even find some cool secrets that let you skip around in the game at will.  If you've never played a Mario game, this is the best place to start.  And if you have, this is arguably the best Mario game ever made.  Play it now.",A Great Port of a Perfect Game,1496793600,,,
5.0,True,"05 21, 2015",AW9TN9DNDROZK,B003O6E800,Marcus S. Morris,"It's extremely difficult to take one of the most revered games of all time, and make it better. But Nintendo did just that. Improved graphics, Link's expressions are a lot more animated and improved, the lighting and effects are better (which allowed for easier navigation of the Water Temple with wall lights, trust me, you'll see what I mean), and textures are improved. This is what remasters should all strive for. Taking something nearly perfect, and bringing it that much closer to perfection.",A masterpiece is remastered. The right way.,1432166400,4,{'Format:': ' Video Game'},
5.0,True,"04 12, 2014",A3LEQOLIXQU7KS,B009VJJIBI,nuttytoad,"I LOVED this game.  It was the best game I ever played!  The humor was outstanding; the references to the Lord of the Rings - Nate reminded me of the Val Kilmer character in the movie ""Willow"".  The skeleton with the bunny slippers (THE BEST) - I loved one of the last scenes with Wilbur that looked like it was borrowed from ""Mission Impossible."" I highly recommend this game.  The puzzles are challenging, the graphics great, the dialogue superb.  I am hoping there are more like this out there!",BEST GAME EVER,1397260800,,"{'Edition:': ' Standard', 'Platform:': ' PC Download'}",
5.0,True,"07 16, 2016",AQXUJTGYZENCQ,B00ZB0UDS8,RaidenRising,thx,Five Stars,1468627200,,,
5.0,False,"10 20, 2003",A1EMDSTJDUE6B0,B000069BB0,Randy Given,"This was surprisingly good. When I first heard about it, I passed it off as another failed kids game. The second time, though, I downloaded some sample movies and reviews. They looked good, so I gave it a try. I was glad that I did.
The mini-games are fun and range from easy to difficult, with most of them at the lower end (difficult enough to try new ones, but not so much that you throw the controller and sell the game).
The graphics are good. The sound is so-so (it can get monotonous). The gameplay is the key and this one is a key-per.",Surprisingly Good,1066608000,19,,
5.0,True,"02 11, 2015",A3QBOE3HGJI7H,B0053B66KE,Kri Perry,My kids love Pokemon X --- so we had to get Pokemon Y.  Great game.  They play it all the time.,Good game,1423612800,,{'Format:': ' Video Game'},
5.0,True,"06 19, 2013",A2ATDGAA2M414F,B005THAX6K,goodtimes,i like the game it is fun for me but if you don't like change then you won't like this game,good game,1371600000,,{'Format:': ' Video Game'},
5.0,False,"07 20, 2009",A15QVPOYAV3U2T,B00006LELI,Ian Kiddo,"From the time I tried RE2 on Playstation 1 or 2, I was a sure fan of the series, up to the point the first movie came out and I had thought things went overboard. I don't even play RE5 on PS3 even though I bought it, because I don't have the right mindset for it right now. I don't know much more than where the game stood from part Zero (this one) and part 2, but I know that both used the survival horror techniques that started the genre. From what I know also, the gameplay in current games have differed from this, some say for the better, I say not necessarily.

Now, I would first recommend getting this one because it stands as the best in the series in its classic form of gaming because 1) you get to spend time looking around and admiring the scenery that seems so authentic you can breathe it 2) live the music 3) because you won't go through x amount of lives by being bombarded with zombies so much in one scene 4) the enemies are NOT so overwhelming that you miss out on the rest of the graphic effects 5) it's not a repetitive game and the rest goes on.

This is the first RE that I went all the way through on, and what this typically means for the player is plenty of nights with the lights off and getting a feel for the story. It isn't too extreme, some parts pick up the pace, and overall it's a good game from one amazement to the next.

I think that the gameplay changed a lot with part 4 and 5 because the way it stood was a little formulaic in that the bosses got worse the deeper you got into it, up to a finale that depending on the voice acting you were either convinced by the story or not. From what I remember, everything was good in that respect, with part 0, making this the best of the classic REs.

Now, what I'd like to see is this game be released on other platforms, because a game like this does have some replay value after being away from it, providing a nostalgia. Even a PSP could probably handle this one.

five stars from me, an excellent game",Best from the Series in its Classic Form,1248048000,,{'Format:': ' Video Game'},
5.0,True,"07 9, 2015",A2PRFAO1HBQPQZ,B000B9RI14,IrishHypeDerailleur,Great way to buy Microsoft points and cheaper sometimes too.,Microsoft 1600 Points,1436400000,,"{'Format:': ' Online Game Code', 'Length:': ' 1600 Points', 'Subscription Length:': ' 1600 Points'}",
5.0,True,"02 7, 2013",A1AUNJIYB3T8A9,B003O6HE0Q,Italo Mastromonaco,t h a n k s  a l l  g o o d  i n  p e r f e c t  c o n d i t i o n,Thanks!!,1360195200,2,{'Format:': ' Video Game'},
5.0,True,"02 28, 2014",A1G3NW5D9QWTHJ,B0053B0DI0,Chroot,"I leave the 3D effect off on all my 3DS games except this one. The 3D effect on this game looks spectacular. The game play is great too, simple and fun.",Finally a game worth using 3D on.,1393545600,,,
5.0,True,"12 12, 2012",A3S5A8BGG87BPS,B001E3WC2G,Ryan,"A really fun free roaming Spiderman game, what more can you ask for when you want to play as Spiderman.",Great game,1355270400,,{'Platform:': ' PC'},
5.0,False,"10 30, 2014",A3R5ZML3J55CH8,B00BSQKSUM,Haro,great,Five Stars,1414627200,,"{'Size:': ' .!Only Bluetooth 2.0', 'Color:': ' other'}",
5.0,True,"01 18, 2016",A1VS9D9AW78VGH,B00VU4J8YY,Bryon J Overholser,great,Five Stars,1453075200,,{'Format:': ' Video Game'},
5.0,True,"04 5, 2017",A3J4I5TDZZPS6M,B0095D1CM8,Robert,"I bought this mouse to replace my Logitech mouse, 2nd Logitech mouse in ~4 years, and so far so good.  Easy to adjust to fit my hand.  The only issue I have is the software doesn't keep my profile enabled all the time.  I would say daily I have to select my profile to have my custom buttons to work.  Not a deal breaker, just a little annoying.",GREAT MOUSE!!!,1491350400,,{'Color:': ' Matte Black'},
5.0,True,"08 30, 2015",A1KSSC6KDDWF60,B0009Z3K9E,Eddie Schattenjger,Classic!,Classic!,1440892800,,,
5.0,False,"12 7, 2014",A11SJ0KEGU8C0K,B00KSQHX1K,MathazarX,"Sort of an interesting ""game"" to review, given that for its price, especially if you are new to Halo (kind of hard to believe given that I have loved Halo for the last 13 or so years). As for the content you get Halo: CE with both original/remastered graphics, Halo 2 with both original/remastered graphics, and both Halo 3 and Halo 4 in their original graphics. All are in 60 fps at 1080p if your screen supports it. As you play through, the graphics in 1 and 2 are beautiful, as well as 4 (even though techincally the remastered graphics of 2 are now better than 4's, I prefer the graphics in 4 the most) and then there is 3...On a straight play through if you continue through the games, you may find Halo 3 from a graphical stand point to be left behind, given that it has a major drop out as it has not received the HD graphic overhaul the first two have had. Other than that you can play solo/co-op on all missions, and ALL skulls are available for use out of the box. Additionally, terminals are now hidden and available for achievements in all 4 games and skulls are hidden for achievements in the first three games. Guaranteed the nostalgia and butterflies you will re-experience as you go through the iconic moments in the early Halo games will be worth the money alone.

Additionally you will get access to the Halo 5 multiplayer beta from Dec 29-Jan 18th, which I am definitely looking forward to. You also get free access to watch Halo Nightfall, which is still be released progressively. It details the journey of Agent Locke who will be a major hitter and likely playable character in next year's Halo 5: Guardians. It is very well done from the episodes I have watched thus far, a better series in my opinion than Forward unto Dawn was.

Lastly, you get the multiplayer. Despite what many of complained, and complained...and complained about, they are fixing the online play. Since getting the game on Black Friday, I have had only one problem getting into an online match, and that was before the last 3 updates which have majorly improved play. Now I don't have to wait anymore than I do for Halo matches back on the 360. Many of the maps are either true to their original forms in 1-4, or they have been updated and modernized. Its a real throwback getting to play some of the maps, like Lockdown, from Halo 2 any old fan will instantly feel at home in. Currently the only ranked matches are Halo 2, but they are updating every few days.

The controls now, are a major learning curve, at least as I found. I still have a hard time remembering that I can't just sprint in 1-3, lol, often resulting in death. They do have a controller setting, I forget the name off hand, that you can set so that the controls remain the same through all 4 games, which makes it vastly easier, given that until 3 you won't have any useable items like the pop-up shields or grav-lifts, and you won't have armor abilities until you play on 4 (which I believe means you won't use X or left bumper till 3 or 4). Makes for more smooth game transition and only a quick glance at what game you are playing, depending on the play list.

If you are worried, the campaign alone is worth it, but if you are only in it for the multiplayer, it is far to difficult to tell if it will work for you specifically.

Lastly, the game does require 90gb, at least for the digital download version, I'm not sure about the disc version. It took me forever to download the entire game (most of 2 days and based on my download speed, it shouldn't have actually taken more than 1.5 hours...). So be sure you have good internet and time on hand before you play. The multiplayer will also have 4+ updates you will now need before even jumping online, though they might all be combined for first timers now.

See you online!",Amazing series and definitely worth your time (and money)!,1417910400,2,,
5.0,True,"03 18, 2015",A12EDW9QCC9XNR,B005EVHEMM,eudy perez,VERY GOOD,Five Stars,1426636800,,,
5.0,True,"01 10, 2017",A541J0NAVZ9PN,B00K848IH0,J,"Good product, as described, no problems, thank you!",Five Stars,1484006400,,"{'Edition:': ' Alpha Sapphire', 'Platform:': ' Nintendo 3DS'}",
5.0,True,"02 8, 2015",A3NIZ1GKHUC275,B000P297EI,Raymond Carrillo,Loved the game.,Five Stars,1423353600,,{'Format:': ' Video Game'},
5.0,True,"11 27, 2015",A3PHFFB4F13GWF,B00KVSQ848,Amir Vaziri,once again rockstar makes the best game ever,buy this!,1448582400,,{'Format:': ' Video Game'},
5.0,False,"02 26, 2004",A8KWKXQDA9IN7,B0001A86DW,E. Kim,"I've been fan of this series since it first came out on the NES and since then KOEI has produced a great cult classic that has gained popularity over the years.  With their lastest edition, they have made vast changes over the last two in the series.  I really like the new map structure which is really more different than any of the previous games in the series.  It's more realistic and shows movement, plus the ability to add structures outside the existing cities.  They went back to their old formula where you can only play Rulers.  While I really enjoyed playing all officers in parts VII and VIII, I'm happy to see the old formula back in action.  The years have also been expanded, now instead of going month to month, the months are even split into 3 periods.  The battle in the game has become more tactical and there are many added features.  Though there are different formations and such, I felt that they simplified the war sequences which makes it more practical.  All in all, I felt that KOEI really put together a great strategy sequel that is more different than any of the previous games but at the same time maintained the integrity of the series very well.  If your a fan of the series, the changes are really refreshing and I'd really recommend picking this up.  If you were a casual gamer of previous versions, I'm sure that you would enjoy this installment much more than any of the previous also.  But if you're new to the series, I'll just say, it's not for everyone.  If you tend to only like action-oriented games and visual eye-candy, then this is definately not your game.  If your interested in ""turn-based"" historical simulations that are heavily strategic,  both on the battlefield and domesticly, then this would be something of interest.",The Dragon sheds his skin,1077753600,28,,
5.0,False,"03 29, 2014",A182VTJIIEVM37,B000046Q7Q,GintaxAlvissforever,"I haven't reviewed in awhile but there is time for me before I get busy again so Ill try to finish where I left off and that brings us to Mario Party 2, the second Mario Party game in the numerical franchise (not counting the spin offs on hand held).

The plot for Mario Party 2is actually a play. All the characters are acting (and it shows when you beat all the stages). The play goes as Mario and friends are trying to figure out a name for their land. Because Mario is the leader, he chooses his name but Wario isn't pleased by this and calls it Wario Land. Eventually a fight breaks out and even though Peach thinks solving the issue means changing it to her name, the fighting actually gets pretty chaotic (and as a kid its hilarious given the obvious anime falling down style and Toads near face palm moment if his hands could reach his head.) Bowser on the other hand is terrozing the citizens of the land and Toad have to step in to stop the fighting. Toad tells the cast that the person who defeats Bowser will be named the Superstar and get to choose the title of the land thus Mario and the group rush off to defeat Bowser.

The six stages in the game are all part of the play. You have pirate land (pirates), western land (cowboys), space land (space police), mystery land (archeologists), horror land (witches/sorcerers/wizards) and Bowser land. The goal is the same as in the first game to have the most stars to win. However because this is a play, the groups goal is stated at the beginning of each map: defeat Bowser who is terrorizing the citizens of the land and Bowser has a different outfit and occupation depending on the board. On the game board, you cannot stop Bowser from causing harm but only the winner gets to face off against Bowser and win.

Mario Party 2 is the most progressive of all the Mario Party games with all that has been added. Battle mini games are introduced where the players but give a set amount of coins to Goomba and battle it out. 1st and 2nd place tend to get all the coins leaving 3rd with 1 coin if lucky and 4th place with nothing (unless your Peach then the game pities her to give that 1 coin to her instead). Items are introduced in this game where you can buy them at item shops or win a mini game (which changes depending on the map) to obtain an item. These range from mushrooms to move around the board faster with two or three dice to the warp block that trades places with someone at random. Duel mini games were also introduced here where during the last five turns or if you have the dueling glove, you duel another player for a set amount of coins (and its different based on the game board).
Many of the mini games were recycled from the first game but with changes to make the game less punishing to players (such as losing coins if you were picked up in the crane game) or modified to make the game more exciting like bumper balls. Most of the fan favorite mini games come from Mario Party 2 and is where the Luigi Wins by Doing Nothing is introduced by AI stupidity. Also if you want to play the mini games, the coins you win on the game board converted by the amount of stars and coins the player have, you must buy them (and you cant do anything else in mini game mode without buying a set amount of games).
The board maps are also very creative and themed as mentioned above. The most memorable one is horror land as it is the only board with a day and night setting that ramps the difficulty of the board. Horror lands day and night mechanic would go on to being the main selling point of Mario Party 6.

And unlike Mario Party 1, Mario Party 2 is on the Wii Virtual console for 1000 points (or was it 1500 points?) So if you want the game, its available at a cheap price. This is honestly the most memorable game of the Mario Party series for me because of how much was added compared to later games that seem to be a hit or miss depending on what the new features are.",One of the Best Mario Party games in the Series,1396051200,,{'Format:': ' Video Game'},
5.0,False,"02 18, 2008",A20DZX38KRBIT8,B00074TMR6,Deimos,"This is an awesome kit for PSP gamers, lots of sturdy, metal protection for your PSP it's assessories and games.  Plus lots of added goodies too.",Great buy,1203292800,,,
5.0,True,"03 2, 2009",AFQ58D6TRFI3X,B000ZJVDA2,Eddie,"Anybody looking for a thoughtful, moving and engaging RPG on the XBOX 360, you have to play this one (the other one I have to recommend just as strongly is&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Tales-of-Vesperia/dp/B0015HZLVA/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Tales of Vesperia</a>). The graphics are just as beautiful as they need to be, the story is good, the combat is entertaining, the magic effects lovely to look at...

There's a bit of micromanagement if you try to perfect things, because there are ""rings"" and ""accessories"" that you can wear, and to optimize combat you will be changing them a lot (since combat typically mixes the kinds of enemies at once). Also, since you have more characters than characters that can be active... and since there is a benefit to levelling up ""mortals"" (so they learn skills) and the ""immortals"" (so they learn skills /from the mortals/)... you will find yourself visiting the menu a lot. The menu could have been streamlined more, but it's manageable.

All in all, a great bang for your buck. At the low price this is at now, you *cannot* miss this game if you own a 360 and want a good long RPG.

Oh, this game is four dvds -- to speed things up, you want to load the discs onto your hard drive. Note: *yes*, you can load a disc at at time. So you first load disc 1 to the hard drive, play until you reach disc 2, then delete disc 2 and load disc 2, etc.",I love this game!!!,1235952000,3,,
5.0,True,"03 14, 2016",A1OHPSUG74C5TI,B01ALRCD38,ME,"Well it is nice to see some new discs out  for 3.0, the hex discs turns environment to zootopia and music is one of them tunes that can get stuck in your  head LOL. Round discs as far as I can tell are armor improvement, I don't think they are anything else but I could be wrong.",NEW DISCS,1457913600,2,{'Edition:': ' Zootopia: Power Disc Pack'},
5.0,False,"04 2, 2012",A1COW0UIB5HA9J,B001E8VB6O,John Lindsey,"Batman (Voiced by Kevin Conroy) has just delivered The Joker (Voiced by Mark Hamil) back to the title prison but the clown prince has escaped yet again as he decides with the aid of his girlfriend Harley Quinn (Arlene Sorkin) to have our hero trapped in the asylum. Joker has found special toxins that helped make Bane who he is and uses it on some inmates to take care of our hero but can Batman stop Joker with his buddies like Poison Ivy, Scarecrow and Croc from taking over the island?

A brilliant video game that is the first great Batman game in years since 1992/1993's Batman Return games from Konami and even the enjoyable ""Adventures of Batman and Robin"" on SNES/Genesis games but until then we had mediocre Batman video games but now there has been an exception in 2009. Rocksteady games with Warner Interactive and DC comics helped create a unique game. In this game you do all the combat moves Batman is known for when taking down baddies especially the tough mutants and stealth which is very important when sneeking up on baddies and when avoding things as you use your brain for this game. You also use your gadgets including explosive gel for when blowing some things up to get inside that place or secret area to the classic grappling hook to all that, you can also solve Riddler's challenges in some areas.

What's also cool about this game is you can use Detective Mode which is like X-ray vision even when analyzing things for clues to all the way to tracking down that person your suppose to look for and even glide your cape.

All in all, this is a very satisfying and fun game for all gamers and not just Batman fans.",The ultimate Batman game!,1333324800,,"{'Edition:': ' Standard', 'Platform:': ' PlayStation 3'}",
5.0,True,"07 3, 2015",A8JMAER951UA3,B00L59D9HG,laquinta,Amazing thanks,Five Stars,1435881600,,,
5.0,True,"02 11, 2013",A2HPQ2H97EKBCH,B002BUUKP2,Stuffy,"Bought this for my 6-yr old and he has been absorbed in it off and on for the last two months. He's only had to ask me for help twice, and I enjoyed playing those two parts as well. This game is a winner in my book -- it takes longer than a day to beat, he can do it on his own, and there's nothing I need to worry about content-wise because it's Spongebob :)",Keeps Him Entertained,1360540800,,{'Platform:': ' Nintendo DS'},
5.0,True,"01 3, 2016",A2Y1INHBJOQY0D,B00MYTSDU4,Andrew Rambo,Feels awesome and works great for gaming. 10/10 would use mouse again,I like it,1451779200,,{'Style:': ' DeathAdder Chroma'},
5.0,True,"02 6, 2015",A3O6YGWWL55CHW,B00BMFIXT2,Douglas,Great game.,Five Stars,1423180800,,{'Format:': ' Video Game'},
5.0,True,"05 1, 2012",AFQOWBZHHSEC3,B004KQ2BG6,Pam,Here is everything to get started with your Nintendo 3Ds. CASE to carry it. CASES to hold your games. HEADPHONES to listen in private to what's playing on the Nintendo 3Ds. CLOTH to keep your screen clean. SCREEN PROTECTORS to protect it. CAR CHARGER to keep it working. And other misc. And extras.,rightly named,1335830400,,,
5.0,True,"07 8, 2015",AWRVH8TGVBJVX,B00009XS6Q,mohammed,Good product,Five Stars,1436313600,,,
5.0,False,"12 1, 2007",A1ZMCD0RCRI3U2,B000OLXX86,R. Francis,"I was invited to a party tonight where booze and beautiful women would abound, but I don't know if I'll go. Don't get me wrong, I'm not one of those poor schlubs that spend all his time in a virtual world, cursing out people on the net from the safety of a computer desk. I enjoy a healthy social life, and engage in as much fun as the law will allow. Meeting new people is fun, and forming relationships has always come easy for me. And though I generally don't like talking on the phone, I never screen my calls. I figure if someone took the time to call me, then who am I to ignore them.

I hate answering the phone now. Commander Shepherd just stands there in silence awaiting a command while I have to endure mind-numbing chatter about events I could care less about from the other end of the line. Didn't I tell the other person when they asked what I was up to that I was playing Mass Effect? Did that not imply that I would rather be playing a game than helping you decide what color you should dye your hair? And, no, I don't want to come over and watch a movie when I'm practically playing one now.

Now I'm sure that the novelty of the game will wear off eventually, and by eventually I mean probably after Christmas. Which is good, because I would like to overcome the addiction by New Year's, but for now I'm going to live the life of a malnourished sleep-deprived hermit? I just hate explaining to my friends that it's a video game that is doing this to me and not depression (something they can sympathize with), even though the outward signs are similar.

Speaking of outward signs, it looks like it might rain. I certainly don't want to get caught out in a storm leaving a party. Looks like I have to cancel and stay in for the night. Darn shame.

Oh, I almost forgot:
Pros:
Story: A+
Graphics: A
Gameplay: B+ (but a harsh C when it comes to getting out from behind cover)

Cons:
Framerate loss: B- (but it still doesn't distract from the overall experience)","Sad, But I Don't Miss My Life",1196467200,3,{'Format:': ' Video Game'},
5.0,True,"05 11, 2016",A2I967S98I1KM8,B00DB9JV5W,Glenda Selner,nice,Five Stars,1462924800,,{'Format:': ' Video Game'},
5.0,True,"12 7, 2014",A1RRAUDSUZHVKU,B0029LJIFG,Tacket,"Works, as always.",Five Stars,1417910400,,,
5.0,True,"03 28, 2010",A3UL8UTG7UYH14,B001B1W3GG,S. F. Galeano,"What I say about this game... Is just awesome, other than one annoying mission as a bigdaddy -I think this game is great.",PLAYERSHOCK,1269734400,,{'Format:': ' Video Game'},
5.0,True,"12 27, 2015",A24AOYR3DSJ4T,B00GU4F4OM,Shanno,"This mouse is definitely for a man's hand. My tiny girl hand can barely use it effectively. Fortunately this was for my brother and it fits his hand perfectly. The texture is perfect. The removable weights feature is nice, and the ability to change sensitivity in-game through the use of the mouse's up and down arrows is really convenient. Excellent design. One of the best I've ever touched.",Fortunately this was for my brother and it fits his ...,1451174400,,{'Color:': ' Black'},
5.0,True,"05 29, 2014",A21FYVLNE3O6D4,B00CIVVSIW,Sharon Gann,PopCap is the best!  This game is beginning to get addicting!  This is a great game for kids and adults.,love it,1401321600,,,
5.0,True,"03 14, 2015",A337GYJVW0MLLY,B00HHJBG5A,Kazzyland,A much have for my controllers. Helps with the sweaty palms.,Five Stars,1426291200,,{'Platform:': ' Xbox One'},
5.0,True,"07 7, 2014",AC1OX0DCK1F3Z,B00BTHQETO,Nanette Evans,"I am having so much fun with this game! I love butterflies, so the hint jar is totally cool! I raised chickens so, that so EGG-citing!
Love the characters, and all the different things to find. Not as easy to find as the other games, so it makes it a little more challenging to me. THIS IS A MUST HAVE, ONLY if you want to have FUN FUN FUN!!!! I highly recommend this game! AND!!!! It works on WINDOWS 8 !!!!","Love, Love, Love this Game!",1404691200,,,
5.0,True,"10 5, 2016",A3TW0OC69V45RB,B00ZSJUTCM,Robert Naquin,"This i pre-ordered for my kids when i saw that it was coming out and we got this the next day after it was released my kids stayed on this for days with smiles on there faces thank you, and the best part is that they are able to play with there old ones on there also.",Great game system.,1475625600,,{'Format:': ' CD-ROM'},
5.0,True,"03 18, 2013",A3ULEMLQA7JLQ1,B0012NAPNQ,Ricky Parr,"First off I love games with grappling hooks, and you get one from the beginning.
I was a fan of Mercenaries until Mercenaries 2. This game really blows Mercenaries out of the water.
It actually has blood, realistic language and conversations.
The driving is great for an open world action game!
Love using the Grappling hook and parachute!
The map is so big that it probably takes 30 minutes to fly from one corner to the other!
If you love open world action games this is your game!",Action Packed and Awesome!,1363564800,,{'Platform:': ' PlayStation 3'},
5.0,True,"12 1, 2016",A1BZ8ZCMEFHYOF,B017E3JHMM,Axel Thomas,Great ending to a gaming series,Five Stars,1480550400,,,
5.0,True,"12 5, 2009",AR55KEGYY5WDL,B001JKTC9A,pk3,"Though not far through the game at this point, it is lots of fun and requires a bit of analysis on how best to get through a situation.

Be sure to take it slow and look for the hidden treasures along the way.  They are on each level from the beginning so watch for a glowing light!",Uncharted II a great game!,1259971200,,,
5.0,True,"02 23, 2016",A9MFKD0F3CEIX,B00BGA9WK2,Lea Victoria,"I warily bought this product open box for a steep discount, and I could not be more ecstatic! I play a LOT of video games, and this system is everything I'd hoped. Powerful, sleek, runs quietly, functions perfectly - I am a very happy consumer. I do everything from playing The Witcher and COD to streaming Netflix and HBO to shopping on PSN, and this system is stellar across the board.

Bottom line: I thought ""How can it be any better than the PS3? As a broke post-grad, should I really invest so much money?"" And the answer is a resounding YES - If you love PS3, this system will seem spectacular and is absolutely worth the money.",Everything I wanted as a gamer!,1456185600,5,,
5.0,False,"10 27, 2008",A37FAS5UC5QCII,B000XJNTNS,iHyphy,ill keep it short and simple! im a fan of the mario kart series but i gave up and purchased a xbox 360 years ago. But i purchased a nintendo wii for my daughter just recently. This is one of the best and most fun games ive played on the wii. I have had no problems with the wireless responsivness from wheel 2 console. Trust me if you haven't been introduced to the mario kart series at all this is the best time to join in on the fun.,Must Have 4 Wii Owners!,1225065600,,,
5.0,True,"09 5, 2010",A1E5FD86BKXW5W,B002BUSVJO,GARY LOVE,THIS IS EXCELLENT FOR EXERCISE PROGRAM AND IT HAS A LOT OF VARIETY OF DIFFERENT EXERCISE AND FOOD PROGRAM FOR ALL PEOPLE.,THIS IS EXCELLENT FOR EXERCISE PROGRAM AND IT HAS A LOT OF ...,1283644800,,{'Platform:': ' Nintendo Wii'},
5.0,True,"02 28, 2015",A1PDDYJ0UUFV7A,B00KM671KY,Ali Ahmad Alkhamis,ty so good,Five Stars,1425081600,,{'Color:': ' Brushed Aluminum'},
5.0,False,"12 17, 2013",A32C3DE7APUDKY,B0056L328K,Jay Man,"Mounted perfectly on top of my TV LED 55 inch TV! So much nicer having these all in one place. It does look ugly though, but I don't care about looks :)",Worked great on my LG 55LW6500,1387238400,,,
